Address,Parcel,Code Number,Code Description,Date Cited,Date Corrected,Violation Status,Case Number,Code Case Status
"89 HANCOCK ST
Cambridge, MA 02139
(42.368831, -71.108236)",116-91,410.6,Storage of Garbage and Rubbish,07/08/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-001386-2013,Closed
"38 Harding St
Cambridge, MA 02139
(42.373777, -71.090357)",36-71,410.28,Natural and Mechanical Ventilation,09/14/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-009092-2015,Closed
"35 HARDING ST
Cambridge, MA 02139
(42.373559, -71.090403)",36-200,410.482,Smoke Detectors and Carbon Monoxide Alarms,09/13/2015 12:00:00 AM,01/05/2016 12:00:00 AM,Corrected,HOU-009074-2015,Closed
"362 Rindge Ave
Cambridge, MA 02139
(42.393872, -71.138379)",268B-42,410.602,Maint. of Areas Free from Garbage and Rubbish,06/04/2015 12:00:00 AM,10/29/2015 12:00:00 AM,Cited,HOU-008309-2015,Closed
"84 Ellery St
Cambridge, MA 02139
(42.373457, -71.10922)",139-196,410.55,"Extermination of Insects, Rodents and Skunks",10/08/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-002497-2013,Closed
"211 HARVARD ST
Cambridge, MA 02139
(42.367173, -71.098384)",,410.6,Storage of Garbage and Rubbish,06/26/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019170-2017,Active
"2151 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.392163, -71.124298)",181-200,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,01/03/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-016581-2017,Active
"98 Sciarappa St
Cambridge, MA 02139
(42.368988, -71.082008)",24-138,410.6,Storage of Garbage and Rubbish,05/29/2013 12:00:00 AM,06/18/2013 12:00:00 AM,Corrected,HOU-001011-2013,Closed
"171 Hancock St
Cambridge, MA 02139
(42.370757, -71.106439)",115-5,410.602,Maint. of Areas Free from Garbage and Rubbish,02/23/2016 12:00:00 AM,03/15/2016 12:00:00 AM,Corrected,HOU-011425-2016,Closed
"56 GRISWOLD ST
Cambridge, MA 02139
(42.392389, -71.156277)",267B-199,410.602,Maint. of Areas Free from Garbage and Rubbish,08/27/2013 12:00:00 AM,09/03/2013 12:00:00 AM,Corrected,HOU-001959-2013,Closed
"129 Franklin St
Cambridge, MA 02139
(42.361798, -71.100646)",92-119,410.451,Egress Obstructions,08/20/2014 12:00:00 AM,09/25/2014 12:00:00 AM,Corrected,HOU-005797-2014,Closed
"3 PRENTISS ST
Cambridge, MA 02139
(42.384419, -71.118816)",154-90,410.602,Maint. of Areas Free from Garbage and Rubbish,07/06/2015 12:00:00 AM,07/20/2015 12:00:00 AM,Corrected,HOU-008589-2015,Closed
"9 CEDAR ST
Cambridge, MA 02139
(42.397211, -71.130893)",191-40,410.6,Storage of Garbage and Rubbish,07/17/2015 12:00:00 AM,07/31/2015 12:00:00 AM,Corrected,HOU-008691-2015,Closed
"9 CEDAR ST
Cambridge, MA 02139
(42.397211, -71.130893)",191-40,410.6,Storage of Garbage and Rubbish,07/17/2015 12:00:00 AM,07/31/2015 12:00:00 AM,Corrected,HOU-008691-2015,Closed
"16 FRANCIS AVE
Cambridge, MA 02139
(42.378265, -71.111913)",146-91,410.55,"Extermination of Insects, Rodents and Skunks",07/17/2014 12:00:00 AM,03/23/2015 12:00:00 AM,Corrected,HOU-005546-2014,Closed
"16 FRANCIS AVE
Cambridge, MA 02139
(42.378265, -71.111913)",146-91,410.55,"Extermination of Insects, Rodents and Skunks",07/17/2014 12:00:00 AM,03/23/2015 12:00:00 AM,Corrected,HOU-005546-2014,Closed
"9 HARDING ST
Cambridge, MA 02139
(42.372874, -71.090546)",36-185,410.55,"Extermination of Insects, Rodents and Skunks",10/24/2013 12:00:00 AM,01/15/2014 12:00:00 AM,Corrected,HOU-002653-2013,Closed
"229 ELM ST
Cambridge, MA 02139
(42.372044, -71.095924)",85-35,410.602,Maint. of Areas Free from Garbage and Rubbish,04/30/2015 12:00:00 AM,10/05/2015 12:00:00 AM,Corrected,HOU-007959-2015,Closed
"364 Rindge Ave
Cambridge, MA 02139
(42.39391, -71.13854)",268B-42,410.55,"Extermination of Insects, Rodents and Skunks",03/17/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-004086-2014,Closed
"10 Warren St
Cambridge, MA 02139
(42.372514, -71.088168)",36-159,410.5,Owner's Resp. to Maintain Structural Elements,06/06/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-000604-2013,Closed
"119 PEARL ST
Cambridge, MA 02139
(42.361803, -71.105757)",103-67,410.601,Collection of Garbage and Rubbish,09/08/2014 12:00:00 AM,09/22/2014 12:00:00 AM,Corrected,HOU-005977-2014,Closed
"237 Franklin St
Cambridge, MA 02139
(42.363964, -71.104234)",106-122,410.5,Owner's Resp. to Maintain Structural Elements,05/31/2013 12:00:00 AM,06/13/2013 12:00:00 AM,Corrected,HOU-001040-2013,Closed
"956 CAMBRIDGE ST
Cambridge, MA 02139
(42.372708, -71.092997)",80-53-3,410.5,Owner's Resp. to Maintain Structural Elements,05/05/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-018415-2017,Active
"12 HARDING ST
Cambridge, MA 02139
(42.372802, -71.090561)",36-127,410.601,Collection of Garbage and Rubbish,08/20/2013 12:00:00 AM,12/03/2013 12:00:00 AM,Corrected,HOU-001887-2013,Closed
"302 COLUMBIA ST
Cambridge, MA 02139
(42.37051, -71.09586)",79-29,410.6,Storage of Garbage and Rubbish,08/23/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-001932-2013,Closed
"92 COLUMBIA ST
Cambridge, MA 02139
(42.365725, -71.098599)",75-152,410.55,"Extermination of Insects, Rodents and Skunks",04/09/2014 12:00:00 AM,05/15/2014 12:00:00 AM,Corrected,HOU-004437-2014,Closed
"4 WATSON ST
Cambridge, MA 02139
(42.361778, -71.103817)",94-92,410.501,Weathertight Elements,11/25/2013 12:00:00 AM,06/05/2014 12:00:00 AM,Corrected,HOU-002970-2013,Closed
"7 WORCESTER ST
Cambridge, MA 02139
(42.366487, -71.098512)",89-62-2,410.55,"Extermination of Insects, Rodents and Skunks",10/29/2013 12:00:00 AM,11/11/2013 12:00:00 AM,Corrected,HOU-000644-2013,Closed
"407 WASHINGTON ST
Cambridge, MA 02139
(42.365904, -71.100429)",89-26-409,410.55,"Extermination of Insects, Rodents and Skunks",03/27/2014 12:00:00 AM,04/03/2014 12:00:00 AM,Corrected,HOU-004267-2014,Closed
"10 GLADSTONE ST
Cambridge, MA 02139
(42.401203, -71.134636)",186-35,410.55,"Extermination of Insects, Rodents and Skunks",04/05/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-012329-2016,Closed
"1066 CAMBRIDGE ST
Cambridge, MA 02139
(42.372994, -71.095215)",80-128,410.354,"Metering of Electricity, Gas and Water",08/11/2015 12:00:00 AM,08/17/2015 12:00:00 AM,Corrected,HOU-008886-2015,Closed
"113 HAMPSHIRE ST
Cambridge, MA 02139
(42.369759, -71.095989)",79-115,410.55,"Extermination of Insects, Rodents and Skunks",10/21/2015 12:00:00 AM,01/07/2016 12:00:00 AM,Corrected,HOU-009391-2015,Closed
"1643 Cambridge St
Cambridge, MA 02139
(42.374873, -71.109758)",35-60,410.5,Owner's Resp. to Maintain Structural Elements,01/07/2014 12:00:00 AM,01/21/2014 12:00:00 AM,Corrected,HOU-003259-2014,Closed
"14 SECOND ST
Cambridge, MA 02139
(42.37117, -71.078541)",20-70,410.602,Maint. of Areas Free from Garbage and Rubbish,08/18/2014 12:00:00 AM,08/25/2014 12:00:00 AM,Corrected,HOU-005770-2014,Closed
"10 GLADSTONE ST
Cambridge, MA 02139
(42.401203, -71.134636)",186-35,410.55,"Extermination of Insects, Rodents and Skunks",04/05/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-012329-2016,Closed
"223 Green St
Cambridge, MA 02139
(42.364157, -71.103166)",93-71,410.482,Smoke Detectors and Carbon Monoxide Alarms,07/15/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-014158-2016,Active
"13 ROBERTS RD
Cambridge, MA 02139
(42.375748, -71.108596)",140-111,410.6,Storage of Garbage and Rubbish,02/10/2014 12:00:00 AM,02/18/2014 12:00:00 AM,Corrected,HOU-003676-2014,Closed
"1643 Cambridge St
Cambridge, MA 02139
(42.374873, -71.109758)",140-149-61,410.602,Maint. of Areas Free from Garbage and Rubbish,01/07/2014 12:00:00 AM,01/21/2014 12:00:00 AM,Corrected,HOU-003259-2014,Closed
"175 PUTNAM AVE
Cambridge, MA 02139
(42.364848, -71.113911)",130-13,410.55,"Extermination of Insects, Rodents and Skunks",07/10/2013 12:00:00 AM,08/12/2013 12:00:00 AM,Corrected,HOU-001367-2013,Closed
"10 HAMLIN ST
Cambridge, MA 02139
(42.369337, -71.092738)",40-85,410.502,Use of Lead Paint Prohibited,11/21/2012 12:00:00 AM,03/14/2013 12:00:00 AM,Corrected,HOU-000477-2013,Closed
"151 WALDEN ST
Cambridge, MA 02139
(42.387321, -71.127831)",204-126-3,410.5,Owner's Resp. to Maintain Structural Elements,04/16/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-007858-2015,Closed
"69 NORFOLK ST
Cambridge, MA 02139
(42.365888, -71.100846)",90-109,410.55,"Extermination of Insects, Rodents and Skunks",06/12/2015 12:00:00 AM,06/29/2015 12:00:00 AM,Corrected,HOU-008400-2015,Closed
"233 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.361585, -71.097284)",70-51,410.601,Collection of Garbage and Rubbish,02/28/2014 12:00:00 AM,03/04/2014 12:00:00 AM,Corrected,HOU-003893-2014,Closed
"64 OXFORD ST
Cambridge, MA 02139
(42.381019, -71.116375)",149-106,410.351,Owner's Inst. and Maint. Responsibilities,11/19/2015 12:00:00 AM,12/09/2015 12:00:00 AM,Corrected,HOU-009875-2015,Closed
"33 CONCORD AVE
BASENENT APARTMENT Cambridge, MA 02139
(42.379844, -71.126476)",215-13,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,01/08/2014 12:00:00 AM,10/20/2014 12:00:00 AM,Corrected,HOU-003267-2014,Closed
"158 RIVER ST
Cambridge, MA 02139
(42.363591, -71.109571)",125-70,410.6,Storage of Garbage and Rubbish,08/10/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019808-2017,Active
"859 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.367486, -71.107099)",117-56,410.6,Storage of Garbage and Rubbish,04/14/2014 12:00:00 AM,04/30/2014 12:00:00 AM,Corrected,HOU-004487-2014,Closed
"1 LAMSON PL
Cambridge, MA 02139
(42.367213, -71.101219)",90-148,410.602,Maint. of Areas Free from Garbage and Rubbish,06/07/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-012649-2016,Closed
"57 Fairmont St
Cambridge, MA 02139
(42.362339, -71.111879)",127-90-2,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,08/28/2014 12:00:00 AM,11/20/2014 12:00:00 AM,Corrected,HOU-005924-2014,Closed
"64 Plymouth St
Cambridge, MA 02139
(42.369036, -71.093416)",78-100,410.6,Storage of Garbage and Rubbish,07/03/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-005362-2014,Closed
"325 RIVER ST
Cambridge, MA 02139
(42.362131, -71.113868)",129-42,410.602,Maint. of Areas Free from Garbage and Rubbish,07/07/2014 12:00:00 AM,08/06/2014 12:00:00 AM,Corrected,HOU-005389-2014,Closed
"5 Gore Street Pl
Cambridge, MA 02139
(42.372278, -71.084104)",23-24,410.6,Storage of Garbage and Rubbish,01/31/2014 12:00:00 AM,02/10/2014 12:00:00 AM,Corrected,HOU-003571-2014,Closed
"5 Gore Street Pl
Cambridge, MA 02139
(42.372278, -71.084104)",23-24,410.6,Storage of Garbage and Rubbish,01/31/2014 12:00:00 AM,02/10/2014 12:00:00 AM,Corrected,HOU-003571-2014,Closed
"209 RINDGE AVE
Cambridge, MA 02139
(42.39348, -71.132873)",193-136,410.6,Storage of Garbage and Rubbish,05/17/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-018600-2017,Active
"49 Putnam Ave
Cambridge, MA 02139
(42.368559, -71.113511)",,410.6,Storage of Garbage and Rubbish,06/26/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-001312-2013,Closed
"24 UNION ST
Cambridge, MA 02139
(42.369716, -71.0953)",79-59,410.602,Maint. of Areas Free from Garbage and Rubbish,08/08/2017 12:00:00 AM,08/31/2017 12:00:00 AM,Corrected,HOU-019714-2017,Closed
"22 Third St
Cambridge, MA 02139
(42.371874, -71.07966)",20-16,410.6,Storage of Garbage and Rubbish,07/09/2013 12:00:00 AM,09/03/2013 12:00:00 AM,Corrected,HOU-001408-2013,Closed
"15 Lambert St
Cambridge, MA 02139
(42.372716, -71.086657)",35-100,410.253,Light Fixtures Oth than in Habit. Rooms or Kitch.,11/20/2013 12:00:00 AM,12/12/2013 12:00:00 AM,Corrected,HOU-002927-2013,Closed
"78 HIGHLAND AVE
Cambridge, MA 02139
(42.373975, -71.10491)",112-88,410.602,Maint. of Areas Free from Garbage and Rubbish,03/12/2015 12:00:00 AM,03/26/2015 12:00:00 AM,Corrected,HOU-007481-2015,Closed
"192 Franklin St
Cambridge, MA 02139
(42.363403, -71.103302)",93-36,410.55,"Extermination of Insects, Rodents and Skunks",07/27/2015 12:00:00 AM,09/11/2015 12:00:00 AM,Corrected,HOU-008752-2015,Closed
"43 DAVENPORT ST
Cambridge, MA 02139
(42.3902, -71.118614)",,410.6,Storage of Garbage and Rubbish,05/29/2014 12:00:00 AM,12/14/2015 12:00:00 AM,Corrected,HOU-004938-2014,Closed
"137 HAMPSHIRE ST
Cambridge, MA 02139
(42.370711, -71.097159)",85-60,410.253,Light Fixtures Oth than in Habit. Rooms or Kitch.,01/27/2016 12:00:00 AM,03/28/2016 12:00:00 AM,Corrected,HOU-010998-2016,Closed
"218 HARVARD ST
Cambridge, MA 02139
(42.367366, -71.099007)",89-54-1,410.55,"Extermination of Insects, Rodents and Skunks",09/17/2014 12:00:00 AM,12/01/2014 12:00:00 AM,Corrected,HOU-006055-2014,Closed
"383 Prospect St
Cambridge, MA 02139
(42.374237, -71.097537)",83-41,410.6,Storage of Garbage and Rubbish,12/08/2014 12:00:00 AM,12/22/2014 12:00:00 AM,Corrected,HOU-006747-2014,Closed
"30 MEAD ST
Cambridge, MA 02139
(42.390197, -71.125622)",199-43,410.482,Smoke Detectors and Carbon Monoxide Alarms,07/31/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019641-2017,Active
"19 Corcoran Ln
Cambridge, MA 02139
(42.376266, -71.153426)",255-100,410.6,Storage of Garbage and Rubbish,05/10/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-018489-2017,Active
"7 PERRY ST
Cambridge, MA 02139
(42.361761, -71.106279)",103-98,410.6,Storage of Garbage and Rubbish,07/24/2013 12:00:00 AM,09/04/2013 12:00:00 AM,Corrected,HOU-001567-2013,Closed
"19 Garden St
Cambridge, MA 02139
(42.377589, -71.12312)",172-46,410.451,Egress Obstructions,02/12/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-011666-2016,Active
"280 Washington St
Cambridge, MA 02139
(42.365097, -71.097391)",75-156,410.6,Storage of Garbage and Rubbish,03/20/2014 12:00:00 AM,05/06/2014 12:00:00 AM,Corrected,HOU-004176-2014,Closed
"154 Gore St
Cambridge, MA 02139
(42.372506, -71.085011)",35-70-148,410.6,Storage of Garbage and Rubbish,03/25/2014 12:00:00 AM,04/10/2014 12:00:00 AM,Corrected,HOU-004230-2014,Closed
"881 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.367875, -71.107748)",117-64,410.602,Maint. of Areas Free from Garbage and Rubbish,07/06/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-013957-2016,Closed
"30 MEAD ST
Cambridge, MA 02139
(42.390197, -71.125622)",199-43,410.5,Owner's Resp. to Maintain Structural Elements,07/31/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019641-2017,Active
"280 WASHINGTON ST
Cambridge, MA 02139
(42.365097, -71.097391)",75-156,410.6,Storage of Garbage and Rubbish,01/09/2015 12:00:00 AM,01/21/2015 12:00:00 AM,Corrected,HOU-006972-2015,Closed
"23 PINE ST
Cambridge, MA 02139
(42.364363, -71.098248)",75-102,410.6,Storage of Garbage and Rubbish,03/14/2014 12:00:00 AM,03/14/2014 12:00:00 AM,Corrected,HOU-004162-2014,Closed
"102 GORE ST
Cambridge, MA 02139
(42.372069, -71.082419)",,410.55,"Extermination of Insects, Rodents and Skunks",04/17/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-004519-2014,Closed
"27 Putnam Ave
Cambridge, MA 02139
(42.369103, -71.113455)",131-59,410.5,Owner's Resp. to Maintain Structural Elements,03/17/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Corrected,HOU-004110-2014,Closed
"44 Fifth St
Cambridge, MA 02139
(42.371556, -71.0831)",23-146,410.55,"Extermination of Insects, Rodents and Skunks",07/10/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019338-2017,Active
"42 BRISTOL ST
Cambridge, MA 02139
(42.367785, -71.094034)",40-152,410.602,Maint. of Areas Free from Garbage and Rubbish,08/18/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019947-2017,Active
"277 Broadway
Cambridge, MA 02139
(42.367957, -71.097569)",86-82,410.6,Storage of Garbage and Rubbish,10/24/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-002663-2013,Closed
"289 Columbia St
Cambridge, MA 02139
(42.370267, -71.096002)",79-21,410.482,Smoke Detectors and Carbon Monoxide Alarms,07/19/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014170-2016,Closed
"280 WALDEN ST
basement Cambridge, MA 02139
(42.385806, -71.131872)",228-31,410.401,Ceiling Height,02/06/2014 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-003656-2014,Closed
"5 DAY ST
Cambridge, MA 02139
(42.394188, -71.125956)",182-27,410.451,Egress Obstructions,06/21/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019116-2017,Active
"40 Harding St
Cambridge, MA 02139
(42.373818, -71.090349)",36-71,410.253,Light Fixtures Oth than in Habit. Rooms or Kitch.,09/14/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-009091-2015,Closed
"44 CONCORD AVE
Cambridge, MA 02139
(42.380518, -71.127711)",225-8-304,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,06/16/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-007523-2015,Closed
"275 PROSPECT ST
Cambridge, MA 02139
(42.371969, -71.099161)",110-91,410.6,Storage of Garbage and Rubbish,04/01/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-004322-2014,Closed
"52 IRVING ST
Cambridge, MA 02139
(42.377371, -71.110604)",142-50,410.55,"Extermination of Insects, Rodents and Skunks",08/24/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-020050-2017,Active
"115 Pleasant St
Cambridge, MA 02139
(42.36112, -71.111635)",127-115,410.602,Maint. of Areas Free from Garbage and Rubbish,10/08/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Corrected,HOU-009337-2015,Closed
"40 Harding St
Cambridge, MA 02139
(42.373818, -71.090349)",36-71,410.351,Owner's Inst. and Maint. Responsibilities,09/14/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-009091-2015,Closed
"7 Temple St
Cambridge, MA 02139
(42.36645, -71.10416)",107-133,410.152,Privies and Chemical Toilets Prohibited; Excep.,12/10/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Corrected,HOU-003095-2013,Closed
"6 JEFFERSON ST
Cambridge, MA 02139
(42.372934, -71.088391)",,410.35,Plumbing Connections,07/25/2014 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-005615-2014,Closed
"11 West St
Cambridge, MA 02139
(42.369603, -71.103963)",108-81,410.55,"Extermination of Insects, Rodents and Skunks",08/08/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019755-2017,Active
"61 MARKET ST
Cambridge, MA 02139
(42.369248, -71.097427)",86-80,410.6,Storage of Garbage and Rubbish,05/07/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-000829-2013,Closed
"25 MARCELLA ST
Cambridge, MA 02139
(42.371467, -71.089744)",37-57,410.55,"Extermination of Insects, Rodents and Skunks",10/02/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-002389-2013,Closed
"32 ROBERTS RD
Cambridge, MA 02139
(42.376651, -71.108366)",140-80,410.6,Storage of Garbage and Rubbish,07/02/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-001352-2013,Closed
"220 Franklin St
Cambridge, MA 02139
(42.363749, -71.103867)",106-49,410.55,"Extermination of Insects, Rodents and Skunks",08/24/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019977-2017,Active
"81 OXFORD ST
Cambridge, MA 02139
(42.38202, -71.116264)",156-11,410.55,"Extermination of Insects, Rodents and Skunks",06/15/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019039-2017,Active
"10 Harding St
Cambridge, MA 02139
(42.372721, -71.090577)",36-127,410.602,Maint. of Areas Free from Garbage and Rubbish,10/21/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-002397-2013,Closed
"400 Walden St
Cambridge, MA 02139
(42.383182, -71.134806)",230-141,410.602,Maint. of Areas Free from Garbage and Rubbish,03/13/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-017485-2017,Active
"7 TEMPLE ST
Cambridge, MA 02139
(42.36645, -71.10416)",107-138,410.351,Owner's Inst. and Maint. Responsibilities,11/30/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-016255-2016,Court
"362 Rindge Ave
Cambridge, MA 02139
(42.393906, -71.1385)",268B-42,410.81,Access for Repairs and Alterations,09/09/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-002080-2013,Closed
"209 GREEN ST
Cambridge, MA 02139
(42.363813, -71.102583)",93-105,410.601,Collection of Garbage and Rubbish,02/11/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-011016-2016,Court
"195 GREEN ST
Cambridge, MA 02139
(42.36366, -71.102322)",93-86-195/1,410.6,Storage of Garbage and Rubbish,05/27/2015 12:00:00 AM,09/05/2017 06:00:10 AM,Corrected,HOU-008196-2015,Closed
"1 Pond Pl
Cambridge, MA 02139
(42.363232, -71.113403)",126-34,410.55,"Extermination of Insects, Rodents and Skunks",04/07/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Corrected,HOU-004377-2014,Closed
"17 ATHENS ST
Cambridge, MA 02139
(42.370259, -71.115482)",132-9,410.55,"Extermination of Insects, Rodents and Skunks",08/22/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019988-2017,Active
"19 Sullivan Rd
Cambridge, MA 02139
(42.375718, -71.153823)",255-32,410.6,Storage of Garbage and Rubbish,09/05/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-005968-2014,Closed
"7 GARDEN CT
Cambridge, MA 02139
(42.383917, -71.130149)",,410.351,Owner's Inst. and Maint. Responsibilities,06/21/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019738-2017,Court
"15 HUTCHINSON ST
Cambridge, MA 02139
(42.382335, -71.134287)",230-128,410.602,Maint. of Areas Free from Garbage and Rubbish,08/01/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019664-2017,Active
"29 WINTER ST
Cambridge, MA 02139
(42.372562, -71.080866)",21-122,410.602,Maint. of Areas Free from Garbage and Rubbish,08/11/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019821-2017,Active
"15 Jackson Pl
Cambridge, MA 02139
(42.393455, -71.135165)",268A-51,410.602,Maint. of Areas Free from Garbage and Rubbish,03/27/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-017798-2017,Active
"95 School St
Cambridge, MA 02139
(42.363986, -71.098433)",75-115,410.602,Maint. of Areas Free from Garbage and Rubbish,07/11/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-014039-2016,Court
"275 Putnam Ave
Cambridge, MA 02139
(42.362729, -71.113595)",129-33,410.55,"Extermination of Insects, Rodents and Skunks",06/04/2014 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-005036-2014,Closed
"212 Western Ave
Cambridge, MA 02139
(42.364751, -71.110631)",125-117,410.602,Maint. of Areas Free from Garbage and Rubbish,04/12/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-000674-2013,Closed
"10 Harding St
Cambridge, MA 02139
(42.372721, -71.090577)",36-127,410.6,Storage of Garbage and Rubbish,10/21/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-002397-2013,Closed
"184 Rindge Ave
Cambridge, MA 02139
(42.393422, -71.131975)",195-115-184,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,05/07/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-000832-2013,Closed
"184 Rindge Ave
Cambridge, MA 02139
(42.393422, -71.131975)",195-115-184,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,05/07/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-000832-2013,Closed
"1124 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.370894, -71.113968)",133-29,410.5,Owner's Resp. to Maintain Structural Elements,06/10/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-008347-2015,Closed
"19 25 MARKET ST
Cambridge, MA 02139
(42.367421, -71.094799)",77-92,410.6,Storage of Garbage and Rubbish,07/08/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-005400-2014,Closed
"291 BROADWAY
Cambridge, MA 02139
(42.368456, -71.098839)",86-1,410.602,Maint. of Areas Free from Garbage and Rubbish,07/26/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-001591-2013,Closed
"1 RICHDALE AVE
Cambridge, MA 02139
(42.388236, -71.121497)",178-52-2,410.551,Screens for Windows,07/21/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019536-2017,Active
"205 Walden St
Cambridge, MA 02139
(42.386723, -71.129474)",204-150,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,04/22/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-000740-2013,Closed
"179 Harvard St
Cambridge, MA 02139
(42.366409, -71.096272)",76-126,410.6,Storage of Garbage and Rubbish,07/18/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019462-2017,Active
"354 PUTNAM AVE
Cambridge, MA 02139
(42.360777, -71.113309)",127-20,410.55,"Extermination of Insects, Rodents and Skunks",09/17/2014 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-006064-2014,Closed
"36 COGSWELL AVE
Cambridge, MA 02139
(42.390539, -71.125366)",199-81,410.601,Collection of Garbage and Rubbish,03/11/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-000402-2013,Closed
