,Audio_ID,Audio_Prompt,Audio_Path,Audio_Time,Audio_MFCC,Prompts_Length,Predicted_Sentence
31,en-0648.wav,Samantha should be able to handle this for you ,/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0648.wav,4.625,"[[-88.88788635  34.23851983  26.7048874  ...,  15.6377945   16.03446927
   12.85059159]
 [-99.30177612  21.30794133  26.27525671 ...,  -3.75167942   2.66240931
   -0.30515039]
 [-56.45719087  66.49441467  47.14315276 ...,   6.3463054   10.60974522
    1.17698763]
 ..., 
 [-85.34163692  37.48281935  35.72719299 ...,   7.31471051   9.92886824
   -1.90882189]
 [-98.76885638  39.88756453  32.80529728 ...,   0.55250989  22.02389036
   13.23445602]
 [-77.55503144  43.63935075  45.61280508 ...,  -0.46573592   6.66060243
   -0.82177338]]",9,tho nld  abeh aalmtltberyia hu fosaoendoShs   u
32,en-0649.wav,since she maintains and updates the brokerage reports ,/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0649.wav,5.0,"[[ -1.02791585e+02   2.90432559e+01   2.28530966e+01 ...,   2.50157844e+00
    2.20307108e+00  -5.52665777e+00]
 [ -9.84039624e+01   3.28203826e+01   2.06474235e+01 ...,   1.01823466e+01
    1.23040581e+01  -4.23234138e+00]
 [ -1.03987215e+02   3.02754078e+01   3.67392538e+01 ...,   1.64440098e+01
    1.58084572e+01   3.75570891e+00]
 ..., 
 [ -8.94882573e+01   5.03556156e+01   4.87397452e+01 ...,   7.53920269e+00
    1.22833572e+01   6.63009312e-02]
 [ -7.21195531e+01   4.64962168e+01   3.36465632e+01 ...,  -2.00480795e+00
    7.95124122e+00   3.32287563e+00]
 [ -7.19536180e+01   4.84732300e+01   3.92057637e+01 ...,   5.53946359e+00
    1.44411210e+01  -1.77447644e+00]]",8,rb phastdit urean  nrhe  eksgeeecri ttnapeis smasoodan
33,en-0650.wav,Here are some draft message points. ,/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0650.wav,3.25,"[[ -55.06315634   30.12190179   16.9706993  ...,   -6.30477716
     5.34878344   -8.93327511]
 [ -81.33957097   49.49308774   35.12487086 ...,    5.7628121     6.49328774
    -5.40816699]
 [ -87.0827155    42.28570541   29.556878   ...,    0.60667013    4.7502941
    -7.55974017]
 ..., 
 [-111.35621777   24.10429591   22.28447196 ...,   -3.33283845   10.8500038
     2.93615506]
 [-116.57945825   24.88819034   34.04790367 ...,   10.47617168
     7.60953927   -2.52050209]
 [ -65.2776115    47.44916382   43.1614411  ...,    5.78487813    6.8010615
     5.32434664]]",6, smartoet   dpeierHsnfser.sm aega eo
34,en-0651.wav,"Apologies in advance they're a little rough, ",/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0651.wav,4.5,"[[ -62.9755757    47.67667965   23.54910891 ...,    1.15742917
     5.40523477   -2.88616838]
 [-103.21415741   26.62279641   18.07226906 ...,    4.99608095
     1.82284701  -11.39120706]
 [ -62.64484471   57.28835325   47.23507907 ...,    9.96459444
    21.34953894   -2.68406781]
 ..., 
 [ -43.1659366    63.07965911   33.28434407 ...,   -4.22493148
     6.00597745   -2.35752732]
 [-108.53393764   21.49192198   34.78371556 ...,   -4.31093459
    10.60117929   -9.69708303]
 [ -47.8838028    72.75975023   36.46432486 ...,    7.32325499
     0.37788254  -13.72440196]]",8,"lpgle ortoenvg,ih saoitaAu  cryi t'leehn  dae"
35,en-0652.wav,but these guys are getting bothersome ,/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0652.wav,4.0,"[[ -66.10984766   64.15085338   46.59894363 ...,   17.19035749
    12.46246782   -3.27234858]
 [-102.83170749   38.20602885   14.76521232 ...,    9.44502396
     8.08306503   -1.15426697]
 [ -83.50066725   37.40023914   27.38543596 ...,    4.02843249
     1.87801149   -8.78404194]
 ..., 
 [ -76.66333289   45.38450557   26.91817053 ...,    7.34043322
    13.84408714   -8.22864993]
 [ -90.1683239    31.79444232   31.3214962  ...,    5.02163703   13.334568
    -0.21023559]
 [ -91.15435291   43.67274115   25.3357447  ...,    2.35388372
    -1.38525565   -0.92156809]]",6,geoy ah g ensghtrueeirbtose m ttuts eb
36,en-0653.wav,Begin checking the internal temperature of the roast ,/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0653.wav,4.625,"[[ -9.60737257e+01   2.86605957e+01   1.91624789e+01 ...,   5.55965710e+00
    2.02979590e+01   1.10445621e+01]
 [ -8.92157248e+01   3.19037888e+01   2.94250363e+01 ...,  -1.33113471e+01
   -9.00617452e+00  -1.50397418e+00]
 [ -9.24069645e+01   2.81615166e+01   1.45007587e+01 ...,  -5.16836175e+00
    7.13223231e+00   1.88368252e+00]
 ..., 
 [ -7.59300750e+01   4.59484259e+01   3.94561032e+01 ...,   6.92718489e-01
    1.31623113e+01   6.84214536e+00]
 [ -6.95802991e+01   4.04206349e+01   2.74519767e+01 ...,   6.08884339e-02
    1.35389934e+01  -9.31192329e-01]
 [ -1.03942421e+02   3.80329286e+01   4.26017976e+01 ...,   1.57606876e+00
    1.45549496e+01   1.16734000e+01]]",8,onn th trrtanhhi oimekt entre  eegrfs ctueca gipBaele
37,en-0654.wav,after about one and a quarter hours total cooking time. ,/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0654.wav,4.5,"[[-52.33834519  56.03017209  33.02257646 ...,  -0.35061849   1.60675034
    4.64213696]
 [-54.12987882  48.88052378  41.9419134  ...,  10.04211899   3.46482592
    7.1312038 ]
 [-77.03423542  40.74576894  27.69807391 ...,  -4.20513968  -4.39073559
  -10.11547034]
 ..., 
 [-32.79422452  64.39068482  36.03944354 ...,   3.30589576   2.84044412
   -1.88576402]
 [-93.26493845  70.33663902  48.55276941 ...,  14.41126611  10.83426514
    2.33240127]
 [-43.79761679  69.91995385  34.88958508 ...,   6.79046349   8.0771422
   -3.82754275]]",10,r asro iqnt.emafgr eordabe  laett  iouataknho nocuou t t
38,en-0655.wav,"Arthur, can you advise if we are required by any law ",/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0655.wav,4.875,"[[ -34.22724266   57.57582996   34.0641287  ...,    4.02096534
     3.22411893   -4.62682491]
 [ -19.09625021   60.67940041   21.75440846 ...,    0.20390709
     6.74545536    1.69404708]
 [  -2.18032343   74.03380258   25.17178623 ...,    2.80246965
     3.55150141    2.60023233]
 ..., 
 [ -68.54164218   47.14095159   30.3442166  ...,   -8.65470366
     1.28947591   -7.09648532]
 [-130.84001492    6.10783097   13.67968458 ...,    9.90982186
    26.17889013   13.42742142]
 [ -70.56046844   50.70227085   41.66526695 ...,   18.50423902
    17.93862583   12.27442164]]",11,"A evto b n iiefrua  rceqdeadaw lrrirahsyea yuwy  un, "
39,en-0656.wav,to trim the trees and bushes which block the view of an adjoining resident ,/Users/Gurtej/Desktop/Data_Part_Project/1337ad-20170321-ynk/wav/en-0656.wav,7.0,"[[ -54.0726008    55.4036966    31.81058912 ...,    3.82657116
    10.84805639   -3.4241103 ]
 [ -40.15834126   51.00042346   32.55656964 ...,    4.61579724
     9.58989684   -1.18391003]
 [ -95.22847984   33.94903177   36.86616653 ...,   11.60012308
    15.46684067    3.23829851]
 ..., 
 [-102.36187693   39.86110209   44.10530057 ...,    1.97618808
    14.20980303   -0.60428481]
 [ -79.70167006   54.66422569   39.48247544 ...,   -8.83474455
    -6.79618858   -6.2230125 ]
 [ -71.55458624   49.48228341   23.96158383 ...,   -1.84158248
     3.93691057    2.62064363]]",14,ncttaeetd ohovrt hd itsilbjchtnrds  n ee wi sneakirhi  oesb oa f iwe nhmuge
40,a0405.wav,It seemed the ordained order of things that dogs should work. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0405.wav,6.625,"[[-53.00657979 -31.73036809  11.80653453 ...,   9.73419391  -6.78781856
    0.73454888]
 [-12.32654177 -81.49905625  14.21866089 ...,  -9.18619528 -16.90746981
    3.46406678]
 [ -8.99827181 -76.00570617  15.50527547 ...,   5.26345668  -7.73921552
   11.57000596]
 ..., 
 [-15.16108179 -68.69714467  29.19932248 ...,  14.85425392 -10.91547935
   -1.22786998]
 [-18.03077686 -94.68015622  -5.48685481 ...,  21.92086539   6.71517859
   29.10723122]
 [ -9.09967935 -81.1853396   11.40456597 ...,  -1.63410654 -20.3924714
   -3.85317909]]",11,hlne aoatogohdt eoe.ir rtmh rsoiseksreh   de du stodwndI df tg
41,a0406.wav,And that was the last of Francois and Perrault. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0406.wav,7.625,"[[ -3.34658196e+01  -9.95664598e+01  -1.18587371e-01 ...,  -1.02764902e+01
   -2.15264714e+01   1.92912444e+00]
 [ -3.27918235e+01  -9.20624289e+01   2.32030104e+01 ...,  -7.30224340e-01
   -2.39241709e+01  -1.91893545e+00]
 [ -2.49600344e+01  -1.03151215e+02  -1.25539487e+01 ...,   1.05736149e+01
   -4.61733584e+00   1.00151558e-01]
 ..., 
 [ -3.80558828e+01  -1.01689779e+02   6.00389755e+00 ...,  -1.81175774e+01
   -3.80441160e+01  -7.83211676e+00]
 [  6.32966092e+00  -8.33887894e+01   1.84339104e+01 ...,   8.00154269e-02
   -7.44204707e+00   1.83416723e+01]
 [ -3.38832765e+00  -9.21760393e+01   1.61203897e+01 ...,  -7.09085978e+00
   -1.18936724e+01   1.33319273e+01]]",9,fro srl tra AoFencntt natd wd sih el.as ahaau Pt
43,a0408.wav,The Eldorado emptied its occupants into the street to see the test. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0408.wav,7.25,"[[-23.49606002 -96.91389024 -19.98081143 ...,   0.63428505  -5.01669602
   15.83822915]
 [ -7.26210653 -91.6317352   17.98285915 ...,   5.28446967  -9.85682752
   11.32164367]
 [  3.2177911  -75.81790216   7.25912286 ...,  15.47517047   0.73355937
   20.63526586]
 ..., 
 [-26.02581471 -99.76756621  -6.35897425 ...,  -2.41697782 -10.46361323
   -1.72802151]
 [-10.72213577 -91.04097862  13.15917872 ...,  10.91446562  -7.68013213
   11.60694456]
 [ -7.37449777 -93.30548908  -0.53798222 ...,   0.12652339 -15.93215954
   14.06429039]]",12,s tdrei ts   o mpt uthotntTcht eeesos  etotlheEia tc.nreeadiedeo spt
44,a0409.wav,He could feel a new stir in the land. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0409.wav,5.125,"[[ -25.42232645  -77.53727559  -10.63278382 ...,   14.01455998
    -1.95226225   12.67349035]
 [ -38.68206282 -101.58223357   -1.97882082 ...,    1.52427895
    -1.37248915   20.22616974]
 [ -17.14920351  -89.85989849   10.93628898 ...,    2.22723651
   -18.32985961   -0.93929018]
 ..., 
 [ -20.78566365  -89.75908476    0.14912323 ...,    9.53405698
     1.64164582   10.73390698]
 [ -28.769289    -98.17126963    0.41664766 ...,   -2.709165    -10.80958382
    13.94375121]
 [  -0.84509804  -74.12520025    1.40241939 ...,    5.98786895
   -18.61991646    3.93105183]]",9,lr  he eliiucede  f. tdal wotsnnHe  na
45,a0410.wav,So we have to fit the boat throughout with oil lamps as well. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0410.wav,6.75,"[[  3.05041488e+00  -7.20500636e+01   3.59695363e+00 ...,   1.20695335e+01
    3.40345486e+00   1.56642306e+01]
 [ -9.95806874e+00  -9.11195087e+01   7.19065618e+00 ...,   1.27486700e+01
    1.90536236e-02   8.34659521e+00]
 [  4.10664350e-01  -7.23412741e+01   1.80745503e+01 ...,   7.55810072e+00
   -4.94651840e+00   1.77012346e+01]
 ..., 
 [ -3.57931818e+00  -8.47850944e+01   7.26714846e+00 ...,   2.20894388e+00
   -1.52651047e+01   2.91176384e+00]
 [  5.44461398e+00  -7.86049461e+01  -8.35726621e+00 ...,  -1.14210083e+01
   -2.57027607e+01   1.27140619e+01]
 [  6.61667741e+00  -5.96307687e+01   1.31804000e+01 ...,   1.33928907e+01
    3.39912260e+00   1.31706667e+01]]",13,iht  ethth  toue s  o seelowm tagh lSao iaolvwa hpu.fttwribol 
46,a0411.wav,It will break our hearts and our backs to hoist anchor by hand. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0411.wav,7.125,"[[ -28.3547713   -70.15846263   10.09927351 ...,   -0.58751862
    -1.41997455    4.20446844]
 [ -20.83909456  -87.99996063   14.94264944 ...,    7.62927116
     5.23007018    8.53095931]
 [ -30.14012429 -107.01427147   -2.20031362 ...,    1.86167303
   -13.21562295   -4.5517553 ]
 ..., 
 [ -37.28112575  -74.6486928    24.7767267  ...,   14.80582097
     0.41667166   10.82628772]
 [ -30.56999876  -89.30976918   -4.26950097 ...,   11.02973889
     1.47130834    9.45721809]
 [ -18.98025595  -87.17885803   11.33839346 ...,    1.92281961
   -10.37333294   12.68617906]]",13,os   chtyktsa rh bwI n  th  teoao.rl d rbbkriaucoiadroea nsauhln
47,a0412.wav,There is another virtue in these bulkheads. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0412.wav,5.5,"[[-23.37601291 -80.42406605   3.61895662 ...,  22.53543037  12.21806094
   21.78987774]
 [-22.78536196 -80.1549992   23.22963025 ...,   6.06188088  -5.24959815
    9.14314869]
 [-17.03472572 -75.24468112   8.09418302 ...,  -2.24082    -17.25224548
    0.63439891]
 ..., 
 [-11.91515513 -83.27135188  16.28419735 ...,  -9.16650744 -17.63340813
    4.14313285]
 [-28.70605513 -85.93394577  10.9637147  ..., -11.45641911 -14.01943549
    9.72641514]
 [-22.04963331 -75.7523282    9.59787635 ..., -13.61323203 -25.53957067
  -11.27160782]]",7,rev doeirh uh eauit ekbh snTnt seheli.rtaes 
48,a0413.wav,But I am at the end of my resources. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0413.wav,5.625,"[[ -1.25131465e+01  -8.24334727e+01   2.62491457e+00 ...,  -1.72174296e+01
   -2.17457843e+01  -8.88966659e+00]
 [ -1.56650988e+01  -8.31794967e+01   9.03365587e+00 ...,   6.51268712e+00
   -1.10171507e+01   5.52812941e+00]
 [ -1.74991049e+00  -6.56770981e+01   2.17479098e+01 ...,  -1.17370677e+01
   -2.02690396e+01   3.96199271e+00]
 ..., 
 [ -2.19242377e+01  -9.23376341e+01   1.33523361e+01 ...,   1.75978810e+00
   -9.41481283e+00   1.35591831e+01]
 [ -3.22932136e+01  -9.70726966e+01   3.97501738e+00 ...,  -3.63974435e+00
   -9.25902764e+00   2.36323523e+00]
 [ -8.90461715e+00  -8.16955638e+01   1.95214177e+01 ...,  -9.26699243e+00
   -1.74483897e+01  -8.53340639e-02]]",9,e  us dmo resceIB  u tmottra .nhe fay
49,a0414.wav,Now our figuring was all right. ,/Users/Gurtej/Desktop/Data_Part_Project/1snoke-20120412-hge/wav/a0414.wav,5.125,"[[ -18.54621518 -108.10791469   13.67583836 ...,   15.24534678    2.9943495
     2.04125863]
 [ -16.71743352 -140.13873709   -1.31569346 ...,   -4.25639888  -16.5760266
     3.2848725 ]
 [   4.16282675 -116.22425076   26.174325   ...,   10.2656428    -4.41083866
     0.80085769]
 ..., 
 [  -9.00381044  -81.86433211   10.57312182 ...,    3.37425161   -8.839094
     8.00230117]
 [ -33.20521527 -103.40162734  -15.39525402 ...,    3.78431147
   -22.42866901   -6.65493551]
 [ -31.93069689  -97.10195527   12.78854381 ...,   -9.99085301
   -29.16724131    1.16661592]]",6,   iaiiuh. gao trrNowngwsfgrllu 
50,b0312.wav,"Dig in; you're sure good, was Daylight's answer. ",/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0312.wav,7.625,"[[-98.22530701 -12.59033113  16.25716705 ...,   4.62015225   9.00444926
   -5.48374754]
 [-61.50860261 -16.96374809   9.50786621 ...,   0.25764146   7.62330844
  -20.93417292]
 [-62.78744997   0.12373792  20.28448073 ..., -15.02137505  -6.64500998
  -20.38615878]
 ..., 
 [-69.68354138 -18.47316214  -2.1659193  ..., -15.37300716   8.34736206
  -11.53329787]
 [-72.67799293  -0.72971109  24.35823369 ...,   0.2133298   24.42056181
   -9.13643808]
 [-51.73311181  15.87603426  22.80898677 ...,  -6.60464312  10.19863162
  -13.65253751]]",10,"ies'ws gsetryigdiDaosonrah  ; 'n.url,e y ug aowD "
52,b0314.wav,He had been born with this endowment. ,/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0314.wav,5.0,"[[-80.65122684 -11.27931784  21.7721359  ...,  -5.01522521  -2.05040457
   -3.02445656]
 [-88.39625229 -20.01610881   3.46798328 ..., -29.64781274 -16.39021892
  -26.95806607]
 [-65.67983069 -10.52644189  16.67455641 ...,  -6.64064292   2.96408751
   -7.98912859]
 ..., 
 [-58.06632009 -11.04423838   6.66101305 ...,   1.25528784  23.53295629
   -6.35464779]
 [-51.38396133 -19.57430422   7.58366845 ...,  -1.8921709   12.60159624
   -7.78787185]
 [-45.9367259    0.89802182   6.4407883  ..., -14.93074153   4.87168301
   -9.00990523]]",7,eoe tds inmhn bwobia denn  tehhHrte w.
53,b0315.wav,And this was their sole conversation throughout the meal. ,/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0315.wav,5.875,"[[-87.79616674 -14.63149906  11.92885461 ..., -31.00193926 -12.72897916
  -23.10794158]
 [-82.93669579 -16.53494911  25.18218078 ...,   3.74149059  21.48624614
    4.46229106]
 [-96.01270654 -22.60214296   5.65110141 ..., -10.62567085   3.05649632
   -3.48325635]
 ..., 
 [-27.00287411   8.92641365  26.07242153 ..., -25.4862083  -13.12877862
  -25.05741931]
 [-23.86075998  -9.12240771  13.86567282 ...,  -1.65139652   3.14378546
   -8.14287907]
 [-34.30405407  -4.97977432  19.03818902 ..., -11.97786904   4.47571577
  -13.25900232]]",9,e uwluaAo ov mig osiesthi noneeac shhhh tsdoetarrrtn tt.l 
54,b0316.wav,"Though the aurora still flamed, another day had begun. ",/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0316.wav,6.75,"[[-54.7943219  -31.59336388  32.1114304  ..., -11.97604196  -3.62561913
    2.65092174]
 [-10.18522528 -21.98503386  22.37119466 ..., -11.21257336  -8.9662584
  -16.4770654 ]
 [-16.86658254 -38.74776974  24.67760543 ...,  -8.06652846   5.72273356
  -17.34075637]
 ..., 
 [-30.77368878  -7.99863965   6.73209467 ...,   3.19275183  25.74435413
   11.01351944]
 [-23.62158355   2.05061053  13.95986416 ..., -13.87735928   7.36956145
   -1.45180391]
 [-32.69911008  -7.54761425  22.7718846  ..., -12.95225041   0.33157978
   -5.98082419]]",9,"u nasedug  fr etluhgtr tehoTrd h ,aeml.a ibl odaaoynhha"
55,b0317.wav,He did not believe in the burning of daylight for such a luxury. ,/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0317.wav,7.125,"[[-30.39759276  18.64479074  20.21641414 ..., -14.45928449   7.19842521
   -9.99605461]
 [-31.20235084  20.71812375  21.708327   ..., -10.49155302   5.34434962
   -5.6670815 ]
 [-28.44737245   4.85509913  27.45679493 ..., -17.22737018  -3.4749617
  -24.25563602]
 ..., 
 [-24.42848233  -8.03716837  39.52721508 ..., -15.84067832   5.71858319
    1.75287703]
 [-33.89101149 -18.26548887  26.68745592 ...,  -8.55121157   0.7611041
  -18.01625535]
 [-22.52046964 -12.16912224  34.64969125 ...,   6.38382376   6.45489981
  -16.01186965]]",13,frulhglre tedhei   ixbfaoo vindcnb.htes i neryy ou agi dt Hu l nu
56,b0318.wav,Again he had done the big thing. ,/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0318.wav,4.75,"[[ -6.76621918e+01   2.33324336e+00   2.03708278e+01 ...,  -8.50841135e+00
    5.35952322e-01  -1.33132265e+01]
 [ -6.66324026e+01   2.11196851e+00   2.75417270e+01 ...,  -1.00538991e+01
    1.28126105e+01  -1.62602400e+01]
 [ -5.94251389e+01  -9.05433658e-01   2.01241291e+01 ...,  -6.76122325e+00
    6.68275282e+00  -7.76357249e+00]
 ..., 
 [ -2.94425044e+01  -3.96717600e+00   1.49021800e+01 ...,   2.43771894e-02
    3.14904485e+00  -1.49100340e+01]
 [ -5.01103345e+01  -4.40953851e+00   2.35403534e+01 ...,  -2.19024972e+01
    7.99810721e+00  -5.73131327e+00]
 [ -3.95737843e+01  -1.74086809e+00   1.23932497e+01 ...,  -2.38816488e+01
   -3.66409394e+00  -8.16995717e+00]]",7,i onhhnhe  itagA.adte n gh ei dbg
57,b0319.wav,"Daylight was tired, profoundly tired. ",/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0319.wav,6.25,"[[-81.60873992   5.59213394  31.53704694 ...,  -6.50305357   3.71523045
  -25.57100523]
 [-80.91975295  -0.26042109  26.66937945 ...,   2.75833291  24.6845378
    4.60860688]
 [-81.77717593  -5.61162002  16.78612449 ...,   2.80019248  22.70688145
   -6.73566699]
 ..., 
 [-46.76313275 -18.07059503  30.84424061 ...,   1.68357582  21.12029304
   -2.6500236 ]
 [-49.69134172 -19.40117611  22.2216483  ..., -18.40640984   2.18900996
  -11.778131  ]
 [-64.21458459 -38.845639     5.92137392 ..., -19.54870079  10.47520708
    1.02457475]]",5,"y thnolot.idlyug rpsf,aitD ewa d drrei"
58,b0320.wav,The regret in his voice was provocative of a second burst of laughter. ,/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0320.wav,7.0,"[[ -7.17531116e+01  -1.72290874e+01   2.24604955e+01 ...,  -1.64974622e+01
    1.24779635e+01  -5.58295453e+00]
 [ -9.64561237e+01  -3.32587650e+01   1.51171203e+01 ...,  -1.74601365e+01
    6.63900781e+00  -1.08439019e+01]
 [ -8.43450444e+01  -1.73933927e+01   1.33325225e+01 ...,  -1.56711177e+01
    5.94331260e+00  -1.49004074e+01]
 ..., 
 [ -6.30102877e+01  -4.47164235e+01   1.38666639e+01 ...,  -2.32501115e+01
   -1.29295628e-02  -1.46962419e+01]
 [ -6.38545039e+01  -4.53571965e+01   3.56213838e+00 ...,  -1.92113448e+01
    1.05975523e+01  -6.02015149e+00]
 [ -6.37546971e+01  -2.95043852e+01   1.74411843e+01 ...,  -1.95401060e+01
   -1.10767005e+01  -3.09913250e+01]]",13, afb cipt cerv enT lhrreeohtir eafa srdusctvgi o tsioevuwohgn.ea oo   s
59,b0321.wav,"Instead, he arrived on the night of the second day. ",/Users/Gurtej/Desktop/Data_Part_Project/23yipikaye-20100807-ujm/wav/b0321.wav,5.25,"[[ -9.60660819e+01  -4.20044430e+01   1.70293709e+01 ...,  -1.92565730e+01
    4.52102116e+00  -2.20824792e+01]
 [ -7.67395386e+01  -4.31570606e+01   7.43515690e+00 ...,  -5.10300213e+00
    2.32705661e+00  -1.53000652e+01]
 [ -6.08727882e+01  -3.55988673e+01   2.84917517e+01 ...,  -1.02802750e+01
    1.07742198e+01  -1.27764032e+00]
 ..., 
 [ -4.68455961e+01  -2.19437747e+01   9.92989861e+00 ...,  -2.02043966e+01
    1.72618848e-02  -1.53643970e+01]
 [ -6.11924916e+01  -3.34519553e+01   1.02050146e+01 ...,  -1.29948903e+01
    4.76046214e+00  -1.02150923e+01]
 [ -6.48594463e+01  -2.52427078e+01   2.58188345e+01 ...,  -7.68884878e+00
    7.69418303e+00  -5.97489699e+00]]",10,"r  nsnnfh, oitegavet t hoisea  adydnh e recd.e hotId"
